timestamp,motor,reconstruction_error,status
2025-11-08 20:42:13,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:13,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:15,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:15,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:15,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:15,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:17,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:17,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:18,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:18,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:20,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:20,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:20,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:20,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:22,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:22,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:23,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:23,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:25,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:25,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:25,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:25,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:27,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:27,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:27,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:27,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:29,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:30,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:30,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:30,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:32,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:32,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:32,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:32,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:34,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:34,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:34,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:34,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:37,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:37,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:37,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:37,M5,0.000000,0.000003,NORMAL
2025-11-08 20:42:39,M1,0.000016,0.000103,NORMAL
2025-11-08 20:42:39,M2,0.000000,0.000004,NORMAL
2025-11-08 20:42:39,M4,0.000006,0.000024,NORMAL
2025-11-08 20:42:39,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:09,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:09,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:09,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:10,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:12,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:12,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:12,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:12,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:15,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:16,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:16,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:16,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:18,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:18,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:19,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:21,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:21,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:21,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:21,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:23,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:23,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:24,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:24,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:26,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:26,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:26,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:27,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:29,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:29,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:30,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:30,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:32,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:32,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:32,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:32,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:34,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:34,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:35,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:35,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:37,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:37,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:37,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:37,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:39,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:39,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:39,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:39,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:42,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:42,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:42,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:42,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:44,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:44,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:44,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:44,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:46,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:46,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:46,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:46,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:49,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:49,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:49,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:49,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:51,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:51,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:51,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:51,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:53,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:53,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:54,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:54,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:56,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:56,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:56,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:56,M5,0.000000,0.000003,NORMAL
2025-11-08 22:39:59,M1,0.000016,0.000103,NORMAL
2025-11-08 22:39:59,M2,0.000000,0.000004,NORMAL
2025-11-08 22:39:59,M4,0.000006,0.000024,NORMAL
2025-11-08 22:39:59,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:02,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:02,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:02,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:02,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:05,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:05,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:05,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:05,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:07,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:08,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:08,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:08,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:10,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:10,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:11,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:11,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:13,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:13,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:13,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:13,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:15,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:16,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:16,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:16,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:18,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:19,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:19,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:21,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:21,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:21,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:22,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:24,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:24,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:24,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:24,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:26,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:26,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:27,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:27,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:29,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:29,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:29,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:29,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:31,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:32,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:32,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:32,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:34,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:34,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:34,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:34,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:37,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:37,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:37,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:37,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:39,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:39,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:40,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:40,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:42,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:42,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:42,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:43,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:45,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:45,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:45,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:45,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:47,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:48,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:48,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:48,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:50,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:50,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:50,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:51,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:53,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:53,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:53,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:53,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:55,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:55,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:56,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:56,M5,0.000000,0.000003,NORMAL
2025-11-08 22:40:58,M1,0.000016,0.000103,NORMAL
2025-11-08 22:40:58,M2,0.000000,0.000004,NORMAL
2025-11-08 22:40:58,M4,0.000006,0.000024,NORMAL
2025-11-08 22:40:58,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:01,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:01,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:01,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:01,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:03,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:03,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:03,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:04,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:06,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:06,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:06,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:06,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:08,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:08,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:09,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:09,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:11,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:11,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:11,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:11,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:13,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:14,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:14,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:14,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:16,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:16,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:16,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:16,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:19,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:19,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:19,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:21,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:21,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:22,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:22,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:24,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:24,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:24,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:24,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:27,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:27,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:27,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:27,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:29,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:29,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:29,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:30,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:32,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:32,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:32,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:32,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:35,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:35,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:35,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:35,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:37,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:37,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:37,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:38,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:40,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:40,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:40,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:40,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:42,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:42,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:43,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:43,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:45,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:45,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:45,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:45,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:47,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:48,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:48,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:48,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:50,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:50,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:50,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:51,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:53,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:53,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:53,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:53,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:55,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:55,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:56,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:56,M5,0.000000,0.000003,NORMAL
2025-11-08 22:41:58,M1,0.000016,0.000103,NORMAL
2025-11-08 22:41:58,M2,0.000000,0.000004,NORMAL
2025-11-08 22:41:58,M4,0.000006,0.000024,NORMAL
2025-11-08 22:41:58,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:01,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:01,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:01,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:01,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:03,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:03,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:03,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:04,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:06,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:06,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:06,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:06,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:08,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:09,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:09,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:09,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:11,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:11,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:11,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:11,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:14,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:14,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:14,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:14,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:16,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:16,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:17,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:17,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:19,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:19,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:19,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:19,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:21,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:22,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:22,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:22,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:24,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:24,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:24,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:25,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:27,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:27,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:27,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:27,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:29,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:29,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:30,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:30,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:32,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:32,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:32,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:32,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:34,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:35,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:35,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:35,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:37,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:37,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:37,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:38,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:40,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:40,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:40,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:40,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:42,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:43,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:43,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:43,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:45,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:46,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:46,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:46,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:49,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:49,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:49,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:49,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:52,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:52,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:53,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:53,M5,0.000000,0.000003,NORMAL
2025-11-08 22:42:56,M1,0.000016,0.000103,NORMAL
2025-11-08 22:42:56,M2,0.000000,0.000004,NORMAL
2025-11-08 22:42:57,M4,0.000006,0.000024,NORMAL
2025-11-08 22:42:57,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:00,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:00,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:00,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:01,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:03,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:03,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:04,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:04,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:06,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:06,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:06,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:06,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:09,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:09,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:09,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:09,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:11,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:12,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:12,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:12,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:14,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:14,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:15,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:15,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:17,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:17,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:17,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:18,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:20,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:20,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:20,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:20,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:22,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:23,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:23,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:23,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:25,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:25,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:26,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:26,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:28,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:28,M2,0.000000,0.000004,NORMAL
2025-11-08 22:43:28,M4,0.000006,0.000024,NORMAL
2025-11-08 22:43:28,M5,0.000000,0.000003,NORMAL
2025-11-08 22:43:31,M1,0.000016,0.000103,NORMAL
2025-11-08 22:43:31,M2,0.000000,0.000004,NORMAL
